,Village,Village Latitude,Village Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
12375,Kushumtikra,23.41662979125977,85.84101104736328,Axis Bank ATM,23.35346985,85.99347687,ATM
12376,Kushumtikra,23.41662979125977,85.84101104736328,HDFC Bank,23.536451,85.720508,ATM
12377,Kushumtikra,23.41662979125977,85.84101104736328,Swarnrekha,23.522962,85.70367,Dhaba
12378,Kutru,23.40501976013184,85.85527038574219,Muri,23.376867,85.867236,Light Rail Station
12379,Kutru,23.40501976013184,85.85527038574219,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12380,Kutru,23.40501976013184,85.85527038574219,Axis Bank ATM,23.35346985,85.99347687,ATM
12381,Kutru,23.40501976013184,85.85527038574219,HDFC Bank,23.536451,85.720508,ATM
12382,Kutru,23.40501976013184,85.85527038574219,Swarnrekha,23.522962,85.70367,Dhaba
12383,Lagam,23.36100959777832,85.86628723144531,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12384,Lagam,23.36100959777832,85.86628723144531,Muri,23.376867,85.867236,Light Rail Station
12385,Lagam,23.36100959777832,85.86628723144531,Axis Bank ATM,23.35346985,85.99347687,ATM
12386,Lawadag,23.32556915283203,85.81858825683594,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12387,Lawadag,23.32556915283203,85.81858825683594,Muri,23.376867,85.867236,Light Rail Station
12388,Lawadag,23.32556915283203,85.81858825683594,Axis Bank ATM,23.35346985,85.99347687,ATM
12389,Lawapiri,23.354799270629886,85.8315200805664,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12390,Lawapiri,23.354799270629886,85.8315200805664,Muri,23.376867,85.867236,Light Rail Station
12391,Lawapiri,23.354799270629886,85.8315200805664,Axis Bank ATM,23.35346985,85.99347687,ATM
12392,Lenghatu,23.374250411987305,85.84423065185547,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12393,Lenghatu,23.374250411987305,85.84423065185547,Muri,23.376867,85.867236,Light Rail Station
12394,Lenghatu,23.374250411987305,85.84423065185547,Axis Bank ATM,23.35346985,85.99347687,ATM
12395,Lenghatu,23.374250411987305,85.84423065185547,Swarnrekha,23.522962,85.70367,Dhaba
12396,Lenghatu,23.374250411987305,85.84423065185547,HDFC Bank,23.536451,85.720508,ATM
12397,Losera,23.41213035583496,85.82572174072266,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12398,Losera,23.41213035583496,85.82572174072266,Muri,23.376867,85.867236,Light Rail Station
12399,Losera,23.41213035583496,85.82572174072266,HDFC Bank,23.536451,85.720508,ATM
12400,Losera,23.41213035583496,85.82572174072266,Swarnrekha,23.522962,85.70367,Dhaba
12401,Losera,23.41213035583496,85.82572174072266,Axis Bank ATM,23.35346985,85.99347687,ATM
12402,Lota,23.37516021728516,85.7742919921875,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12403,Lota,23.37516021728516,85.7742919921875,Muri,23.376867,85.867236,Light Rail Station
12404,Lota,23.37516021728516,85.7742919921875,Swarnrekha,23.522962,85.70367,Dhaba
12405,Lota,23.37516021728516,85.7742919921875,HDFC Bank,23.536451,85.720508,ATM
12406,Lowadag,23.427410125732425,85.81542205810547,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12407,Lowadag,23.427410125732425,85.81542205810547,Muri,23.376867,85.867236,Light Rail Station
12408,Lowadag,23.427410125732425,85.81542205810547,HDFC Bank,23.536451,85.720508,ATM
12409,Lowadag,23.427410125732425,85.81542205810547,Swarnrekha,23.522962,85.70367,Dhaba
12410,Lowadag,23.427410125732425,85.81542205810547,Axis Bank ATM,23.35346985,85.99347687,ATM
12411,Ludmu,23.416170120239254,85.83072662353516,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12412,Ludmu,23.416170120239254,85.83072662353516,Muri,23.376867,85.867236,Light Rail Station
12413,Ludmu,23.416170120239254,85.83072662353516,HDFC Bank,23.536451,85.720508,ATM
12414,Ludmu,23.416170120239254,85.83072662353516,Swarnrekha,23.522962,85.70367,Dhaba
12415,Ludmu,23.416170120239254,85.83072662353516,Axis Bank ATM,23.35346985,85.99347687,ATM
12416,Lupung,23.340110778808594,85.81353759765625,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12417,Lupung,23.340110778808594,85.81353759765625,Muri,23.376867,85.867236,Light Rail Station
12418,Lupung,23.340110778808594,85.81353759765625,Axis Bank ATM,23.35346985,85.99347687,ATM
12419,Madni,23.39699935913086,85.81112670898438,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12420,Madni,23.39699935913086,85.81112670898438,Muri,23.376867,85.867236,Light Rail Station
12421,Madni,23.39699935913086,85.81112670898438,Swarnrekha,23.522962,85.70367,Dhaba
12422,Madni,23.39699935913086,85.81112670898438,HDFC Bank,23.536451,85.720508,ATM
12423,Madni,23.39699935913086,85.81112670898438,Axis Bank ATM,23.35346985,85.99347687,ATM
12424,Maisudih,23.33493995666504,85.81709289550781,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12425,Maisudih,23.33493995666504,85.81709289550781,Muri,23.376867,85.867236,Light Rail Station
12426,Maisudih,23.33493995666504,85.81709289550781,Axis Bank ATM,23.35346985,85.99347687,ATM
12427,Mardu,23.35515022277832,85.8720932006836,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12428,Mardu,23.35515022277832,85.8720932006836,Muri,23.376867,85.867236,Light Rail Station
12429,Mardu,23.35515022277832,85.8720932006836,Axis Bank ATM,23.35346985,85.99347687,ATM
12430,Mijra,23.37693023681641,85.86476135253906,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12431,Mijra,23.37693023681641,85.86476135253906,Muri,23.376867,85.867236,Light Rail Station
12432,Mijra,23.37693023681641,85.86476135253906,Axis Bank ATM,23.35346985,85.99347687,ATM
12433,Misirhutang,23.43699073791504,85.76925659179688,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12434,Misirhutang,23.43699073791504,85.76925659179688,HDFC Bank,23.536451,85.720508,ATM
12435,Murhu,23.326099395751953,85.74603271484375,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12436,Murhu,23.326099395751953,85.74603271484375,Muri,23.376867,85.867236,Light Rail Station
12437,Muri (CT),23.37693023681641,85.86476135253906,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12438,Muri (CT),23.37693023681641,85.86476135253906,Muri,23.376867,85.867236,Light Rail Station
12439,Muri (CT),23.37693023681641,85.86476135253906,Axis Bank ATM,23.35346985,85.99347687,ATM
12440,Nagedih,23.37693023681641,85.86476135253906,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12441,Nagedih,23.37693023681641,85.86476135253906,Muri,23.376867,85.867236,Light Rail Station
12442,Nagedih,23.37693023681641,85.86476135253906,Axis Bank ATM,23.35346985,85.99347687,ATM
12443,Nawadih,23.309579849243164,85.76187133789062,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12444,Nawadih,23.309579849243164,85.76187133789062,Muri,23.376867,85.867236,Light Rail Station
12445,Nawadih,23.309579849243164,85.76187133789062,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12446,Nawadih,23.309579849243164,85.76187133789062,Muri,23.376867,85.867236,Light Rail Station
12447,Nayakjabla,23.339519500732425,85.8510513305664,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12448,Nayakjabla,23.339519500732425,85.8510513305664,Muri,23.376867,85.867236,Light Rail Station
12449,Nayakjabla,23.339519500732425,85.8510513305664,Axis Bank ATM,23.35346985,85.99347687,ATM
12450,Nimua,23.3823299407959,85.83676147460938,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12451,Nimua,23.3823299407959,85.83676147460938,Muri,23.376867,85.867236,Light Rail Station
12452,Nimua,23.3823299407959,85.83676147460938,Axis Bank ATM,23.35346985,85.99347687,ATM
12453,Nimua,23.3823299407959,85.83676147460938,Swarnrekha,23.522962,85.70367,Dhaba
12454,Nimua,23.3823299407959,85.83676147460938,HDFC Bank,23.536451,85.720508,ATM
12455,Patka(Petka),23.317949295043945,85.82869720458984,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12456,Patka(Petka),23.317949295043945,85.82869720458984,Muri,23.376867,85.867236,Light Rail Station
12457,Patka(Petka),23.317949295043945,85.82869720458984,Axis Bank ATM,23.35346985,85.99347687,ATM
12458,Patrahatu(Patrahattu),23.28937911987305,85.76500701904297,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12459,Patrahatu(Patrahattu),23.28937911987305,85.76500701904297,Muri,23.376867,85.867236,Light Rail Station
12460,Pipardag,23.44329071044922,85.80255126953125,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12461,Pipardag,23.44329071044922,85.80255126953125,HDFC Bank,23.536451,85.720508,ATM
12462,Pipardag,23.44329071044922,85.80255126953125,Axis Bank ATM,23.35346985,85.99347687,ATM
12463,Piska,23.393169403076172,85.81881713867188,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12464,Piska,23.393169403076172,85.81881713867188,Muri,23.376867,85.867236,Light Rail Station
12465,Piska,23.393169403076172,85.81881713867188,Axis Bank ATM,23.35346985,85.99347687,ATM
12466,Piska,23.393169403076172,85.81881713867188,Swarnrekha,23.522962,85.70367,Dhaba
12467,Piska,23.393169403076172,85.81881713867188,HDFC Bank,23.536451,85.720508,ATM
12468,Pundag,23.362689971923828,85.83612060546875,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12469,Pundag,23.362689971923828,85.83612060546875,Muri,23.376867,85.867236,Light Rail Station
12470,Pundag,23.362689971923828,85.83612060546875,Axis Bank ATM,23.35346985,85.99347687,ATM
12471,Rampur,23.432260513305664,85.8272705078125,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12472,Rampur,23.432260513305664,85.8272705078125,Muri,23.376867,85.867236,Light Rail Station
12473,Rampur,23.432260513305664,85.8272705078125,HDFC Bank,23.536451,85.720508,ATM
12474,Rampur,23.432260513305664,85.8272705078125,Swarnrekha,23.522962,85.70367,Dhaba
12475,Rampur,23.432260513305664,85.8272705078125,Axis Bank ATM,23.35346985,85.99347687,ATM
12476,Rangamati,23.37693023681641,85.86476135253906,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12477,Rangamati,23.37693023681641,85.86476135253906,Muri,23.376867,85.867236,Light Rail Station
12478,Rangamati,23.37693023681641,85.86476135253906,Axis Bank ATM,23.35346985,85.99347687,ATM
12479,Rohardag,23.340740203857425,85.85147857666016,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12480,Rohardag,23.340740203857425,85.85147857666016,Muri,23.376867,85.867236,Light Rail Station
12481,Rohardag,23.340740203857425,85.85147857666016,Axis Bank ATM,23.35346985,85.99347687,ATM
12482,Saheda,23.44491958618164,85.73438262939453,HDFC Bank,23.536451,85.720508,ATM
12483,Saheda,23.44491958618164,85.73438262939453,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12484,Saheda,23.44491958618164,85.73438262939453,Axis Bank ATM,23.573150634766,85.58911895752,ATM
12485,Sarjamdih,23.364849090576172,85.79460144042969,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12486,Sarjamdih,23.364849090576172,85.79460144042969,Muri,23.376867,85.867236,Light Rail Station
12487,Sarjamdih,23.364849090576172,85.79460144042969,Swarnrekha,23.522962,85.70367,Dhaba
12488,Sarjamdih,23.364849090576172,85.79460144042969,Axis Bank ATM,23.35346985,85.99347687,ATM
12489,Sarjamdih,23.364849090576172,85.79460144042969,HDFC Bank,23.536451,85.720508,ATM
12490,Shyamnagar,23.25136947631836,85.82659149169922,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12491,Shyamnagar,23.25136947631836,85.82659149169922,Muri,23.376867,85.867236,Light Rail Station
12492,Shyamnagar,23.25136947631836,85.82659149169922,Axis Bank ATM,23.35346985,85.99347687,ATM
12493,Silli,23.37693023681641,85.86476135253906,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12494,Silli,23.37693023681641,85.86476135253906,Muri,23.376867,85.867236,Light Rail Station
12495,Silli,23.37693023681641,85.86476135253906,Axis Bank ATM,23.35346985,85.99347687,ATM
12496,Sillidih,23.346879959106445,85.82408142089844,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12497,Sillidih,23.346879959106445,85.82408142089844,Muri,23.376867,85.867236,Light Rail Station
12498,Sillidih,23.346879959106445,85.82408142089844,Axis Bank ATM,23.35346985,85.99347687,ATM
12499,Singhpur,23.384300231933594,85.84864807128906,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12500,Singhpur,23.384300231933594,85.84864807128906,Muri,23.376867,85.867236,Light Rail Station
12501,Singhpur,23.384300231933594,85.84864807128906,Axis Bank ATM,23.35346985,85.99347687,ATM
12502,Singhpur,23.384300231933594,85.84864807128906,Swarnrekha,23.522962,85.70367,Dhaba
12503,Singhpur,23.384300231933594,85.84864807128906,HDFC Bank,23.536451,85.720508,ATM
12504,Sulumjuri,23.35926055908203,85.84098052978516,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12505,Sulumjuri,23.35926055908203,85.84098052978516,Muri,23.376867,85.867236,Light Rail Station
12506,Sulumjuri,23.35926055908203,85.84098052978516,Axis Bank ATM,23.35346985,85.99347687,ATM
12507,Sundil,23.37693023681641,85.86476135253906,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12508,Sundil,23.37693023681641,85.86476135253906,Muri,23.376867,85.867236,Light Rail Station
12509,Sundil,23.37693023681641,85.86476135253906,Axis Bank ATM,23.35346985,85.99347687,ATM
12510,Tetibauda,23.37693023681641,85.86476135253906,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12511,Tetibauda,23.37693023681641,85.86476135253906,Muri,23.376867,85.867236,Light Rail Station
12512,Tetibauda,23.37693023681641,85.86476135253906,Axis Bank ATM,23.35346985,85.99347687,ATM
12513,Tunku,23.31859970092773,85.75434112548828,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12514,Tunku,23.31859970092773,85.75434112548828,Muri,23.376867,85.867236,Light Rail Station
12515,Tutki,23.337520599365234,85.83170318603516,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12516,Tutki,23.337520599365234,85.83170318603516,Muri,23.376867,85.867236,Light Rail Station
12517,Tutki,23.337520599365234,85.83170318603516,Axis Bank ATM,23.35346985,85.99347687,ATM
12518,Baluadih,23.196910858154297,85.70442962646484,Hotel Panchwati,23.19220542907715,85.55433654785156,Fast Food Restaurant
12519,Baluadih,23.196910858154297,85.70442962646484,Deori Temple,23.046310295818227,85.68284059608966,History Museum
12520,Banku,23.17365074157715,85.76886749267578,Deori Temple,23.046310295818227,85.68284059608966,History Museum
12521,Baredih,23.176700592041016,85.77208709716797,Deori Temple,23.046310295818227,85.68284059608966,History Museum
12522,Barenda,23.196910858154297,85.70442962646484,Hotel Panchwati,23.19220542907715,85.55433654785156,Fast Food Restaurant
12523,Barenda,23.196910858154297,85.70442962646484,Deori Temple,23.046310295818227,85.68284059608966,History Museum
12524,Baruhatu,23.177490234375,85.6905288696289,Hotel Panchwati,23.19220542907715,85.55433654785156,Fast Food Restaurant
12525,Baruhatu,23.177490234375,85.6905288696289,Deori Temple,23.046310295818227,85.68284059608966,History Museum
12526,Birdidih,23.196910858154297,85.70442962646484,Hotel Panchwati,23.19220542907715,85.55433654785156,Fast Food Restaurant
12527,Birdidih,23.196910858154297,85.70442962646484,Deori Temple,23.046310295818227,85.68284059608966,History Museum
12528,Birgamdih,23.19709014892578,85.74748992919922,Deori Temple,23.046310295818227,85.68284059608966,History Museum
12529,Birgamdih,23.19709014892578,85.74748992919922,Hotel Panchwati,23.19220542907715,85.55433654785156,Fast Food Restaurant
12530,Bongadar,23.18252944946289,85.84966278076172,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12531,Buruhatu Sundrup,23.187000274658203,85.79141998291016,Deori Temple,23.046310295818227,85.68284059608966,History Museum
12532,Choga,23.21438026428223,85.7445297241211,Hotel Panchwati,23.19220542907715,85.55433654785156,Fast Food Restaurant
12533,Choga,23.21438026428223,85.7445297241211,Deori Temple,23.046310295818227,85.68284059608966,History Museum
12534,Choga,23.21438026428223,85.7445297241211,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12535,Chokahatu,23.13282966613769,85.80995178222656,Deori Temple,23.046310295818227,85.68284059608966,History Museum
12536,Churkudih,23.196910858154297,85.70442962646484,Hotel Panchwati,23.19220542907715,85.55433654785156,Fast Food Restaurant
12537,Churkudih,23.196910858154297,85.70442962646484,Deori Temple,23.046310295818227,85.68284059608966,History Museum
12538,Dibadih,23.23518943786621,85.80322265625,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12539,Dibadih,23.23518943786621,85.80322265625,Muri,23.376867,85.867236,Light Rail Station
12540,Dirsir,23.212779998779297,85.72209930419922,Hotel Panchwati,23.19220542907715,85.55433654785156,Fast Food Restaurant
12541,Dirsir,23.212779998779297,85.72209930419922,Deori Temple,23.046310295818227,85.68284059608966,History Museum
12542,Domadih,23.206769943237305,85.79032897949219,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12543,Domadih,23.206769943237305,85.79032897949219,Deori Temple,23.046310295818227,85.68284059608966,History Museum
12544,Dulmi,23.24497985839844,85.70599365234375,Hotel Panchwati,23.19220542907715,85.55433654785156,Fast Food Restaurant
12545,Erramhatu,23.22620010375977,85.77481842041016,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
